year,round,event_name,session_type,Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,SpeedFL,SpeedST
2018,4,Azerbaijan Grand Prix,FP2,VER,Red Bull Racing,15.0,,,55.414,27.062,ULTRASOFT,9.0,False,307.0,308.0
2018,4,Azerbaijan Grand Prix,FP2,VER,Red Bull Racing,16.0,107.128,38.046,43.252,25.83,ULTRASOFT,10.0,False,309.0,311.0
2018,4,Azerbaijan Grand Prix,FP2,VER,Red Bull Racing,17.0,106.711,37.853,43.096,25.762,ULTRASOFT,11.0,False,310.0,311.0
2018,4,Azerbaijan Grand Prix,FP2,VER,Red Bull Racing,18.0,106.809,38.065,43.127,25.617,ULTRASOFT,12.0,False,313.0,314.0
2018,4,Azerbaijan Grand Prix,FP2,VER,Red Bull Racing,19.0,109.271,39.333,44.265,25.673,ULTRASOFT,13.0,False,312.0,315.0
2018,4,Azerbaijan Grand Prix,FP2,VER,Red Bull Racing,20.0,107.655,38.274,43.798,25.583,ULTRASOFT,14.0,False,319.0,328.0
2018,4,Azerbaijan Grand Prix,FP2,VER,Red Bull Racing,21.0,114.605,39.072,44.947,30.586,ULTRASOFT,15.0,False,,319.0
2018,4,Azerbaijan Grand Prix,FP2,VER,Red Bull Racing,22.0,133.122,57.83,48.749,26.543,SUPERSOFT,7.0,False,315.0,314.0
2018,4,Azerbaijan Grand Prix,FP2,VER,Red Bull Racing,23.0,110.371,38.348,44.312,27.711,SUPERSOFT,8.0,False,314.0,314.0
2018,4,Azerbaijan Grand Prix,FP2,VER,Red Bull Racing,24.0,105.911,37.537,42.848,25.526,SUPERSOFT,9.0,False,315.0,314.0
2018,4,Azerbaijan Grand Prix,FP2,VER,Red Bull Racing,25.0,105.962,37.644,42.807,25.511,SUPERSOFT,10.0,False,317.0,316.0
2018,4,Azerbaijan Grand Prix,FP2,VER,Red Bull Racing,26.0,105.677,37.479,43.298,24.9,SUPERSOFT,11.0,False,341.0,330.0
2018,4,Azerbaijan Grand Prix,FP2,VER,Red Bull Racing,27.0,,46.109,81.817,63.52,SUPERSOFT,12.0,False,,133.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,1.0,,,50.969,27.014,SOFT,4.0,False,320.0,296.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,2.0,107.647,37.959,43.84,25.848,SOFT,5.0,False,325.0,306.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,3.0,136.609,55.497,53.514,27.598,SOFT,6.0,False,321.0,296.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,4.0,106.331,37.621,43.253,25.457,SOFT,7.0,False,337.0,314.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,5.0,126.16,45.88,53.243,27.037,SOFT,8.0,False,329.0,309.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,6.0,106.751,37.979,43.082,25.69,SOFT,9.0,False,326.0,308.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,7.0,128.256,45.632,50.012,32.612,SOFT,10.0,False,,287.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,8.0,,,50.977,27.928,ULTRASOFT,1.0,True,320.0,298.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,9.0,106.17,36.588,43.682,25.9,ULTRASOFT,2.0,True,318.0,303.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,10.0,133.259,50.626,55.311,27.322,ULTRASOFT,3.0,True,319.0,299.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,11.0,105.822,36.859,42.975,25.988,ULTRASOFT,4.0,True,319.0,302.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,12.0,125.26,47.396,51.141,26.723,ULTRASOFT,5.0,True,320.0,302.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,13.0,105.007,36.601,42.559,25.847,ULTRASOFT,6.0,True,321.0,303.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,14.0,129.884,48.42,49.651,31.813,ULTRASOFT,7.0,True,,288.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,15.0,,,45.829,26.771,ULTRASOFT,8.0,False,295.0,288.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,16.0,110.459,39.272,44.53,26.657,ULTRASOFT,9.0,False,292.0,300.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,17.0,108.97,38.425,44.003,26.542,ULTRASOFT,10.0,False,296.0,301.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,18.0,109.423,38.291,44.2,26.932,ULTRASOFT,11.0,False,307.0,301.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,19.0,111.789,39.908,45.362,26.519,ULTRASOFT,12.0,False,296.0,303.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,20.0,109.418,38.533,44.431,26.454,ULTRASOFT,13.0,False,307.0,302.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,21.0,109.26,38.473,44.197,26.59,ULTRASOFT,14.0,False,297.0,303.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,22.0,116.737,39.735,45.643,31.359,ULTRASOFT,15.0,False,,302.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,23.0,149.27,63.661,57.988,27.621,SOFT,11.0,False,299.0,298.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,24.0,122.259,43.956,49.708,28.595,SOFT,12.0,False,299.0,299.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,25.0,123.437,40.059,56.466,26.912,SOFT,13.0,False,305.0,306.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,26.0,125.892,46.373,47.659,31.86,SOFT,14.0,False,,307.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,27.0,149.917,77.554,45.883,26.48,SOFT,15.0,False,315.0,300.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,28.0,116.383,40.45,47.952,27.981,SOFT,16.0,False,301.0,304.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,29.0,110.342,39.297,44.656,26.389,SOFT,17.0,False,298.0,302.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,30.0,110.247,39.14,44.561,26.546,SOFT,18.0,False,297.0,304.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,31.0,110.512,38.604,45.041,26.867,SOFT,19.0,False,292.0,300.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,32.0,108.734,38.4,43.715,26.619,SOFT,20.0,False,294.0,302.0
2018,4,Azerbaijan Grand Prix,FP2,SIR,Williams,33.0,113.614,38.626,43.878,31.11,SOFT,21.0,False,,301.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,1.0,,,46.476,26.94,SOFT,1.0,True,327.0,295.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,2.0,105.105,37.127,42.468,25.51,SOFT,2.0,True,328.0,312.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,3.0,128.677,39.593,63.16,25.924,SOFT,3.0,True,327.0,309.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,4.0,104.196,36.659,42.148,25.389,SOFT,4.0,True,327.0,310.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,5.0,121.465,40.887,47.269,33.309,SOFT,5.0,True,,285.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,6.0,,,46.345,26.391,ULTRASOFT,1.0,True,329.0,301.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,7.0,103.96,36.553,42.156,25.251,ULTRASOFT,2.0,True,328.0,313.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,8.0,115.787,41.874,47.507,26.406,ULTRASOFT,3.0,True,327.0,301.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,9.0,103.603,36.371,41.964,25.268,ULTRASOFT,4.0,True,330.0,313.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,10.0,118.674,42.917,49.299,26.458,ULTRASOFT,5.0,True,329.0,305.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,11.0,109.673,36.256,46.944,26.473,ULTRASOFT,6.0,True,331.0,305.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,12.0,118.133,36.032,49.521,32.58,ULTRASOFT,7.0,True,,294.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,13.0,,,49.841,32.205,ULTRASOFT,8.0,False,,297.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,14.0,137.778,67.063,44.591,26.124,ULTRASOFT,9.0,False,308.0,309.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,15.0,108.233,38.52,43.729,25.984,ULTRASOFT,10.0,False,315.0,309.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,16.0,114.532,38.29,45.175,31.067,ULTRASOFT,11.0,False,,310.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,17.0,126.989,55.675,45.135,26.179,ULTRASOFT,12.0,False,314.0,313.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,18.0,107.653,38.208,43.672,25.773,ULTRASOFT,13.0,False,311.0,314.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,19.0,107.352,38.124,43.641,25.587,ULTRASOFT,14.0,False,311.0,317.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,20.0,106.921,38.031,43.601,25.289,ULTRASOFT,15.0,False,330.0,323.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,21.0,110.961,39.513,45.116,26.332,ULTRASOFT,16.0,False,311.0,316.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,22.0,112.929,38.7,48.031,26.198,ULTRASOFT,17.0,False,312.0,311.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,23.0,115.481,38.641,45.545,31.295,ULTRASOFT,18.0,False,,309.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,24.0,140.345,67.911,46.344,26.09,SOFT,6.0,False,311.0,312.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,25.0,108.049,38.369,43.781,25.899,SOFT,7.0,False,309.0,312.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,26.0,106.803,37.886,43.234,25.683,SOFT,8.0,False,310.0,313.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,27.0,106.4,37.683,43.278,25.439,SOFT,9.0,False,315.0,316.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,28.0,,40.477,47.706,25.571,SOFT,10.0,False,315.0,314.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,29.0,113.172,40.477,46.765,25.93,SOFT,11.0,False,302.0,312.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,30.0,107.249,38.019,43.62,25.61,SOFT,12.0,False,318.0,313.0
2018,4,Azerbaijan Grand Prix,FP2,HAM,Mercedes,31.0,144.041,54.049,51.516,38.476,SOFT,13.0,False,,243.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,1.0,,,47.935,26.962,nan,,True,323.0,298.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,2.0,108.433,38.427,44.392,25.614,nan,,True,333.0,312.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,3.0,114.684,41.704,46.577,26.403,SUPERSOFT,1.0,True,325.0,305.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,4.0,107.455,37.793,43.554,26.108,SUPERSOFT,2.0,True,329.0,312.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,5.0,106.602,37.762,43.294,25.546,SUPERSOFT,3.0,True,328.0,313.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,6.0,121.371,46.803,48.161,26.407,SUPERSOFT,4.0,True,330.0,309.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,7.0,110.826,37.806,46.532,26.488,SUPERSOFT,5.0,True,326.0,301.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,8.0,105.979,37.395,42.925,25.659,SUPERSOFT,6.0,True,326.0,310.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,9.0,113.802,37.38,49.677,26.745,SUPERSOFT,7.0,True,326.0,300.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,10.0,105.544,37.29,42.649,25.605,SUPERSOFT,8.0,True,326.0,311.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,11.0,127.467,45.436,49.459,32.572,SUPERSOFT,9.0,True,,304.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,12.0,,,48.055,26.576,ULTRASOFT,1.0,True,330.0,305.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,13.0,103.834,36.553,42.12,25.161,ULTRASOFT,2.0,True,332.0,316.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,14.0,122.178,45.148,50.279,26.751,ULTRASOFT,3.0,True,328.0,308.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,15.0,104.472,36.793,42.368,25.311,ULTRASOFT,4.0,True,330.0,314.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,16.0,134.755,49.538,53.374,31.843,ULTRASOFT,5.0,True,,308.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,17.0,,,47.593,32.303,ULTRASOFT,6.0,False,,289.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,18.0,138.934,68.147,44.787,26.0,ULTRASOFT,7.0,False,307.0,312.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,19.0,107.812,38.349,43.671,25.792,ULTRASOFT,8.0,False,309.0,314.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,20.0,107.945,38.761,43.476,25.708,ULTRASOFT,9.0,False,311.0,315.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,21.0,107.53,38.258,43.584,25.688,ULTRASOFT,10.0,False,313.0,316.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,22.0,109.056,39.209,44.119,25.728,ULTRASOFT,11.0,False,313.0,316.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,23.0,110.112,39.122,44.629,26.361,ULTRASOFT,12.0,False,311.0,312.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,24.0,110.55,39.233,45.159,26.158,ULTRASOFT,13.0,False,310.0,311.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,25.0,111.341,39.635,45.246,26.46,ULTRASOFT,14.0,False,308.0,310.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,26.0,123.476,40.074,52.025,31.377,ULTRASOFT,15.0,False,,311.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,27.0,126.067,55.421,44.625,26.021,SUPERSOFT,12.0,False,308.0,311.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,28.0,108.885,38.663,44.197,26.025,SUPERSOFT,13.0,False,308.0,311.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,29.0,108.642,38.65,43.953,26.039,SUPERSOFT,14.0,False,311.0,311.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,30.0,108.877,38.573,44.165,26.139,SUPERSOFT,15.0,False,309.0,308.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,31.0,116.01,44.795,44.949,26.266,SUPERSOFT,16.0,False,307.0,307.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,32.0,108.804,38.667,44.001,26.136,SUPERSOFT,17.0,False,304.0,308.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,33.0,108.955,38.753,44.079,26.123,SUPERSOFT,18.0,False,305.0,307.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,34.0,108.584,38.661,43.82,26.103,SUPERSOFT,19.0,False,305.0,308.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,35.0,108.623,38.517,44.089,26.017,SUPERSOFT,20.0,False,307.0,308.0
2018,4,Azerbaijan Grand Prix,FP2,SAI,Renault,36.0,138.79,55.002,52.425,31.363,SUPERSOFT,21.0,False,,313.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,1.0,,,47.834,26.582,SUPERSOFT,1.0,True,330.0,311.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,2.0,116.101,39.809,50.35,25.942,SUPERSOFT,2.0,True,332.0,313.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,3.0,137.711,53.07,47.81,36.831,SUPERSOFT,3.0,True,,231.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,4.0,,,45.053,25.502,ULTRASOFT,1.0,True,330.0,312.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,5.0,113.766,41.016,47.094,25.656,ULTRASOFT,2.0,True,327.0,308.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,6.0,104.086,36.601,42.129,25.356,ULTRASOFT,3.0,True,323.0,310.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,7.0,116.492,43.08,47.726,25.686,ULTRASOFT,4.0,True,328.0,311.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,8.0,111.483,36.534,49.175,25.774,ULTRASOFT,5.0,True,327.0,309.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,9.0,103.57,36.49,41.814,25.266,ULTRASOFT,6.0,True,330.0,312.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,10.0,118.769,41.991,46.728,30.05,ULTRASOFT,7.0,True,,312.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,11.0,,,47.6,32.045,ULTRASOFT,8.0,False,,296.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,12.0,148.88,73.397,48.057,27.426,ULTRASOFT,9.0,False,321.0,315.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,13.0,113.117,38.012,43.805,31.3,ULTRASOFT,10.0,False,312.0,260.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,14.0,107.268,38.018,43.542,25.708,ULTRASOFT,11.0,False,314.0,319.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,15.0,107.834,38.144,43.778,25.912,ULTRASOFT,12.0,False,309.0,312.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,16.0,114.605,38.507,44.438,31.66,ULTRASOFT,13.0,False,,313.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,17.0,131.361,58.691,46.698,25.972,ULTRASOFT,14.0,False,318.0,311.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,18.0,108.214,38.236,44.203,25.775,ULTRASOFT,15.0,False,309.0,313.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,19.0,107.851,38.271,43.893,25.687,ULTRASOFT,16.0,False,315.0,314.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,20.0,110.753,38.475,46.26,26.018,ULTRASOFT,17.0,False,310.0,313.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,21.0,112.293,38.877,47.042,26.374,ULTRASOFT,18.0,False,316.0,314.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,22.0,118.823,41.95,49.835,27.038,ULTRASOFT,19.0,False,305.0,312.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,23.0,109.41,39.102,44.243,26.065,ULTRASOFT,20.0,False,313.0,310.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,24.0,108.917,38.73,44.024,26.163,ULTRASOFT,21.0,False,305.0,310.0
2018,4,Azerbaijan Grand Prix,FP2,BOT,Mercedes,25.0,119.216,39.548,47.369,32.299,ULTRASOFT,22.0,False,,313.0
2018,4,Azerbaijan Grand Prix,FP3,GAS,Toro Rosso,1.0,,,48.034,27.335,ULTRASOFT,1.0,True,323.0,298.0
2018,4,Azerbaijan Grand Prix,FP3,GAS,Toro Rosso,2.0,105.349,37.013,42.85,25.486,ULTRASOFT,2.0,True,334.0,313.0
2018,4,Azerbaijan Grand Prix,FP3,GAS,Toro Rosso,3.0,119.938,44.5,48.039,27.399,ULTRASOFT,3.0,True,323.0,297.0
2018,4,Azerbaijan Grand Prix,FP3,GAS,Toro Rosso,4.0,104.973,36.689,42.608,25.676,ULTRASOFT,4.0,True,332.0,313.0
2018,4,Azerbaijan Grand Prix,FP3,GAS,Toro Rosso,5.0,116.667,41.371,47.841,27.455,ULTRASOFT,5.0,True,323.0,297.0
2018,4,Azerbaijan Grand Prix,FP3,GAS,Toro Rosso,6.0,105.618,36.964,42.736,25.918,ULTRASOFT,6.0,True,312.0,309.0
2018,4,Azerbaijan Grand Prix,FP3,GAS,Toro Rosso,7.0,123.955,43.541,48.092,32.322,ULTRASOFT,7.0,True,,279.0
2018,4,Azerbaijan Grand Prix,FP3,GAS,Toro Rosso,8.0,,,53.202,27.624,ULTRASOFT,8.0,False,321.0,294.0
2018,4,Azerbaijan Grand Prix,FP3,GAS,Toro Rosso,9.0,105.774,37.014,42.73,26.03,ULTRASOFT,9.0,False,321.0,301.0
2018,4,Azerbaijan Grand Prix,FP3,GAS,Toro Rosso,10.0,119.837,44.138,48.287,27.412,ULTRASOFT,10.0,False,323.0,295.0
2018,4,Azerbaijan Grand Prix,FP3,GAS,Toro Rosso,11.0,106.125,37.156,42.844,26.125,ULTRASOFT,11.0,False,323.0,303.0
2018,4,Azerbaijan Grand Prix,FP3,GAS,Toro Rosso,12.0,128.345,46.228,49.775,32.342,ULTRASOFT,12.0,False,,282.0
2018,4,Azerbaijan Grand Prix,FP3,GAS,Toro Rosso,13.0,,,46.615,,ULTRASOFT,1.0,True,,
2018,4,Azerbaijan Grand Prix,FP3,GAS,Toro Rosso,14.0,,,58.54,27.473,ULTRASOFT,2.0,False,327.0,298.0
2018,4,Azerbaijan Grand Prix,FP3,GAS,Toro Rosso,15.0,104.905,36.705,42.219,25.981,ULTRASOFT,3.0,False,323.0,305.0
2018,4,Azerbaijan Grand Prix,FP3,GAS,Toro Rosso,16.0,149.507,51.14,57.772,40.595,ULTRASOFT,4.0,False,,236.0
2018,4,Azerbaijan Grand Prix,FP3,PER,Force India,1.0,,,49.993,26.833,ULTRASOFT,1.0,True,330.0,310.0
2018,4,Azerbaijan Grand Prix,FP3,PER,Force India,2.0,105.666,36.833,43.475,25.358,ULTRASOFT,2.0,True,325.0,317.0
2018,4,Azerbaijan Grand Prix,FP3,PER,Force India,3.0,136.048,51.503,57.79,26.755,ULTRASOFT,3.0,True,329.0,310.0
2018,4,Azerbaijan Grand Prix,FP3,PER,Force India,4.0,104.272,36.816,42.263,25.193,ULTRASOFT,4.0,True,329.0,314.0
2018,4,Azerbaijan Grand Prix,FP3,PER,Force India,5.0,133.732,51.707,55.211,26.814,ULTRASOFT,5.0,True,328.0,308.0
2018,4,Azerbaijan Grand Prix,FP3,PER,Force India,6.0,103.936,36.566,42.001,25.369,ULTRASOFT,6.0,True,326.0,313.0
2018,4,Azerbaijan Grand Prix,FP3,PER,Force India,7.0,127.675,46.604,49.517,31.554,ULTRASOFT,7.0,True,,296.0
2018,4,Azerbaijan Grand Prix,FP3,PER,Force India,8.0,,,55.042,26.766,ULTRASOFT,1.0,True,333.0,308.0
2018,4,Azerbaijan Grand Prix,FP3,PER,Force India,9.0,,36.518,54.645,,ULTRASOFT,2.0,True,,282.0
2018,4,Azerbaijan Grand Prix,FP3,ALO,McLaren,1.0,,,53.135,35.635,nan,,True,,289.0
2018,4,Azerbaijan Grand Prix,FP3,ALO,McLaren,2.0,,,48.872,27.438,ULTRASOFT,2.0,False,308.0,302.0
2018,4,Azerbaijan Grand Prix,FP3,ALO,McLaren,3.0,117.556,41.209,49.311,27.036,ULTRASOFT,3.0,False,319.0,302.0
2018,4,Azerbaijan Grand Prix,FP3,ALO,McLaren,4.0,106.032,37.099,42.535,26.398,ULTRASOFT,4.0,False,317.0,306.0
2018,4,Azerbaijan Grand Prix,FP3,ALO,McLaren,5.0,121.576,42.701,51.71,27.165,ULTRASOFT,5.0,False,323.0,302.0
2018,4,Azerbaijan Grand Prix,FP3,ALO,McLaren,6.0,104.763,36.605,42.428,25.73,ULTRASOFT,6.0,False,322.0,308.0
2018,4,Azerbaijan Grand Prix,FP3,ALO,McLaren,7.0,110.582,40.535,43.754,26.293,ULTRASOFT,7.0,False,317.0,302.0
2018,4,Azerbaijan Grand Prix,FP3,ALO,McLaren,8.0,107.189,37.845,43.309,26.035,ULTRASOFT,8.0,False,308.0,304.0
2018,4,Azerbaijan Grand Prix,FP3,ALO,McLaren,9.0,116.615,37.597,43.62,35.398,ULTRASOFT,9.0,False,,284.0
2018,4,Azerbaijan Grand Prix,FP3,ALO,McLaren,10.0,,,50.376,27.152,ULTRASOFT,1.0,True,319.0,301.0
2018,4,Azerbaijan Grand Prix,FP3,ALO,McLaren,11.0,105.209,36.865,42.193,26.151,ULTRASOFT,2.0,True,312.0,305.0
2018,4,Azerbaijan Grand Prix,FP3,ALO,McLaren,12.0,120.63,40.757,44.626,35.247,ULTRASOFT,3.0,True,,289.0
2018,4,Azerbaijan Grand Prix,FP3,LEC,Sauber,1.0,,,54.611,35.479,nan,,True,,286.0
2018,4,Azerbaijan Grand Prix,FP3,LEC,Sauber,2.0,,,45.581,26.538,ULTRASOFT,2.0,False,322.0,303.0
2018,4,Azerbaijan Grand Prix,FP3,LEC,Sauber,3.0,107.096,37.004,42.768,27.324,ULTRASOFT,3.0,False,300.0,308.0
2018,4,Azerbaijan Grand Prix,FP3,LEC,Sauber,4.0,125.988,45.37,54.124,26.494,ULTRASOFT,4.0,False,325.0,307.0
2018,4,Azerbaijan Grand Prix,FP3,LEC,Sauber,5.0,105.907,37.46,42.879,25.568,ULTRASOFT,5.0,False,332.0,311.0
2018,4,Azerbaijan Grand Prix,FP3,LEC,Sauber,6.0,125.133,44.432,54.241,26.46,ULTRASOFT,6.0,False,330.0,309.0
2018,4,Azerbaijan Grand Prix,FP3,LEC,Sauber,7.0,105.647,37.102,42.693,25.852,ULTRASOFT,7.0,False,326.0,308.0
2018,4,Azerbaijan Grand Prix,FP3,LEC,Sauber,8.0,134.413,49.701,58.418,26.294,ULTRASOFT,8.0,False,327.0,309.0
2018,4,Azerbaijan Grand Prix,FP3,LEC,Sauber,9.0,105.218,36.814,42.694,25.71,ULTRASOFT,9.0,False,335.0,312.0
2018,4,Azerbaijan Grand Prix,FP3,LEC,Sauber,10.0,123.433,43.351,47.845,32.237,ULTRASOFT,10.0,False,,288.0
2018,4,Azerbaijan Grand Prix,FP3,LEC,Sauber,11.0,,68.961,49.947,32.678,ULTRASOFT,11.0,False,,281.0
2018,4,Azerbaijan Grand Prix,FP3,LEC,Sauber,12.0,,,46.001,,ULTRASOFT,1.0,True,,303.0
2018,4,Azerbaijan Grand Prix,FP3,LEC,Sauber,13.0,,,51.809,26.791,ULTRASOFT,2.0,False,325.0,304.0
2018,4,Azerbaijan Grand Prix,FP3,LEC,Sauber,14.0,105.554,37.122,42.568,25.864,ULTRASOFT,3.0,False,324.0,306.0
2018,4,Azerbaijan Grand Prix,FP3,LEC,Sauber,15.0,118.968,40.486,45.533,32.949,ULTRASOFT,4.0,False,,280.0
