year,round,event_name,Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Stint,PitOutTime,PitInTime,TrackStatus,IsPersonalBest,SpeedI1,SpeedI2,SpeedFL,SpeedST
2018,1,Australian Grand Prix,VER,Red Bull Racing,36.0,88.315,29.797,23.661,34.857,SOFT,15.0,True,2.0,,,1,False,269.0,293.0,298.0,310.0
2018,1,Australian Grand Prix,VER,Red Bull Racing,37.0,88.76,29.863,23.755,35.142,SOFT,16.0,True,2.0,,,1,False,269.0,288.0,295.0,307.0
2018,1,Australian Grand Prix,VER,Red Bull Racing,38.0,88.21,29.735,23.546,34.929,SOFT,17.0,True,2.0,,,1,False,269.0,287.0,297.0,297.0
2018,1,Australian Grand Prix,VER,Red Bull Racing,39.0,88.288,29.861,23.517,34.91,SOFT,18.0,True,2.0,,,1,False,271.0,292.0,295.0,307.0
2018,1,Australian Grand Prix,VER,Red Bull Racing,40.0,88.244,29.895,23.531,34.818,SOFT,19.0,True,2.0,,,1,False,276.0,291.0,295.0,291.0
2018,1,Australian Grand Prix,VER,Red Bull Racing,41.0,88.048,29.61,23.547,34.891,SOFT,20.0,True,2.0,,,1,False,278.0,293.0,295.0,298.0
2018,1,Australian Grand Prix,VER,Red Bull Racing,42.0,88.015,29.498,23.561,34.956,SOFT,21.0,True,2.0,,,1,False,276.0,293.0,294.0,303.0
2018,1,Australian Grand Prix,VER,Red Bull Racing,43.0,88.029,29.774,23.477,34.778,SOFT,22.0,True,2.0,,,1,False,278.0,295.0,295.0,292.0
2018,1,Australian Grand Prix,VER,Red Bull Racing,44.0,87.98,29.608,23.567,34.805,SOFT,23.0,True,2.0,,,1,False,277.0,296.0,296.0,302.0
2018,1,Australian Grand Prix,VER,Red Bull Racing,45.0,88.124,29.713,23.532,34.879,SOFT,24.0,True,2.0,,,1,False,273.0,296.0,299.0,298.0
2018,1,Australian Grand Prix,VER,Red Bull Racing,46.0,88.482,29.54,23.791,35.151,SOFT,25.0,True,2.0,,,1,False,273.0,295.0,296.0,311.0
2018,1,Australian Grand Prix,VER,Red Bull Racing,47.0,88.006,29.451,23.477,35.078,SOFT,26.0,True,2.0,,,1,False,275.0,295.0,296.0,294.0
2018,1,Australian Grand Prix,VER,Red Bull Racing,48.0,88.352,29.553,23.774,35.025,SOFT,27.0,True,2.0,,,1,False,269.0,290.0,297.0,298.0
2018,1,Australian Grand Prix,VER,Red Bull Racing,49.0,88.045,29.417,23.618,35.01,SOFT,28.0,True,2.0,,,1,False,272.0,292.0,297.0,301.0
2018,1,Australian Grand Prix,VER,Red Bull Racing,50.0,87.635,29.203,23.485,34.947,SOFT,29.0,True,2.0,,,1,True,274.0,295.0,296.0,298.0
2018,1,Australian Grand Prix,VER,Red Bull Racing,51.0,87.396,29.238,23.474,34.684,SOFT,30.0,True,2.0,,,1,True,276.0,294.0,296.0,303.0
2018,1,Australian Grand Prix,VER,Red Bull Racing,52.0,87.403,29.261,23.489,34.653,SOFT,31.0,True,2.0,,,1,False,273.0,295.0,297.0,303.0
2018,1,Australian Grand Prix,VER,Red Bull Racing,53.0,87.834,29.254,23.587,34.993,SOFT,32.0,True,2.0,,,1,False,273.0,297.0,298.0,307.0
2018,1,Australian Grand Prix,VER,Red Bull Racing,54.0,86.88,28.941,23.251,34.688,SOFT,33.0,True,2.0,,,1,True,274.0,298.0,297.0,301.0
2018,1,Australian Grand Prix,VER,Red Bull Racing,55.0,87.148,29.051,23.456,34.641,SOFT,34.0,True,2.0,,,1,False,274.0,296.0,297.0,303.0
2018,1,Australian Grand Prix,VER,Red Bull Racing,56.0,87.062,29.19,23.408,34.464,SOFT,35.0,True,2.0,,,1,False,273.0,297.0,299.0,304.0
2018,1,Australian Grand Prix,VER,Red Bull Racing,57.0,87.042,29.205,23.369,34.468,SOFT,36.0,True,2.0,,,1,False,274.0,297.0,301.0,314.0
2018,1,Australian Grand Prix,VER,Red Bull Racing,58.0,87.646,29.198,23.504,34.944,SOFT,37.0,True,2.0,,,1,False,272.0,296.0,266.0,318.0
2018,1,Australian Grand Prix,SIR,Williams,1.0,106.494,,26.394,38.117,nan,,True,,,,,False,258.0,298.0,280.0,215.0
2018,1,Australian Grand Prix,SIR,Williams,2.0,94.137,31.407,24.92,37.81,SUPERSOFT,1.0,True,1.0,,,,True,267.0,296.0,283.0,290.0
2018,1,Australian Grand Prix,SIR,Williams,3.0,92.573,30.979,24.562,37.032,SUPERSOFT,2.0,True,1.0,,,,True,262.0,288.0,287.0,293.0
2018,1,Australian Grand Prix,SIR,Williams,4.0,92.943,30.936,24.84,37.167,SUPERSOFT,3.0,True,1.0,,,,False,264.0,289.0,285.0,300.0
2018,1,Australian Grand Prix,SIR,Williams,5.0,,,,,SUPERSOFT,4.0,True,1.0,,,21,,,,,
2018,1,Australian Grand Prix,HAM,Mercedes,1.0,94.233,,23.82,35.564,nan,,True,,,,,False,272.0,289.0,279.0,237.0
2018,1,Australian Grand Prix,HAM,Mercedes,2.0,90.265,30.261,24.081,35.923,nan,,True,,,,,True,258.0,284.0,281.0,271.0
2018,1,Australian Grand Prix,HAM,Mercedes,3.0,89.809,30.055,24.031,35.723,ULTRASOFT,4.0,False,1.0,,,,True,256.0,284.0,282.0,275.0
2018,1,Australian Grand Prix,HAM,Mercedes,4.0,89.473,29.886,23.95,35.637,ULTRASOFT,5.0,False,1.0,,,,True,259.0,284.0,279.0,267.0
2018,1,Australian Grand Prix,HAM,Mercedes,5.0,89.161,29.719,23.909,35.533,ULTRASOFT,6.0,False,1.0,,,,True,266.0,288.0,280.0,273.0
2018,1,Australian Grand Prix,HAM,Mercedes,6.0,90.113,29.972,23.986,36.155,ULTRASOFT,7.0,False,1.0,,,21,False,258.0,287.0,281.0,268.0
2018,1,Australian Grand Prix,HAM,Mercedes,7.0,90.02,29.909,24.02,36.091,ULTRASOFT,8.0,False,1.0,,,21,False,262.0,283.0,281.0,271.0
2018,1,Australian Grand Prix,HAM,Mercedes,8.0,89.092,29.809,23.825,35.458,ULTRASOFT,9.0,False,1.0,,,1,True,269.0,286.0,280.0,275.0
2018,1,Australian Grand Prix,HAM,Mercedes,9.0,89.07,29.668,23.893,35.509,ULTRASOFT,10.0,False,1.0,,,1,True,269.0,287.0,281.0,280.0
2018,1,Australian Grand Prix,HAM,Mercedes,10.0,88.884,29.72,23.809,35.355,ULTRASOFT,11.0,False,1.0,,,12,True,268.0,287.0,281.0,270.0
2018,1,Australian Grand Prix,HAM,Mercedes,11.0,88.861,29.64,23.778,35.443,ULTRASOFT,12.0,False,1.0,,,1,True,268.0,287.0,281.0,281.0
2018,1,Australian Grand Prix,HAM,Mercedes,12.0,88.329,29.521,23.695,35.113,ULTRASOFT,13.0,False,1.0,,,1,True,269.0,289.0,283.0,292.0
2018,1,Australian Grand Prix,HAM,Mercedes,13.0,88.535,29.54,23.693,35.302,ULTRASOFT,14.0,False,1.0,,,1,False,268.0,290.0,283.0,269.0
2018,1,Australian Grand Prix,HAM,Mercedes,14.0,88.098,29.393,23.611,35.094,ULTRASOFT,15.0,False,1.0,,,1,True,269.0,289.0,283.0,278.0
2018,1,Australian Grand Prix,HAM,Mercedes,15.0,88.248,29.399,23.695,35.154,ULTRASOFT,16.0,False,1.0,,,1,False,268.0,290.0,282.0,280.0
2018,1,Australian Grand Prix,HAM,Mercedes,16.0,88.137,29.455,23.609,35.073,ULTRASOFT,17.0,False,1.0,,,1,False,271.0,291.0,283.0,274.0
2018,1,Australian Grand Prix,HAM,Mercedes,17.0,87.753,29.357,23.529,34.867,ULTRASOFT,18.0,False,1.0,,,1,True,273.0,290.0,285.0,292.0
2018,1,Australian Grand Prix,HAM,Mercedes,18.0,87.852,29.393,23.616,34.843,ULTRASOFT,19.0,False,1.0,,,1,False,275.0,290.0,285.0,281.0
2018,1,Australian Grand Prix,HAM,Mercedes,19.0,105.05,29.209,23.554,52.287,ULTRASOFT,20.0,False,1.0,,0 days 00:35:20.123000,1,False,275.0,290.0,,296.0
2018,1,Australian Grand Prix,HAM,Mercedes,20.0,92.966,35.101,23.251,34.614,SOFT,1.0,True,2.0,0 days 00:35:42.209000,,1,False,277.0,292.0,283.0,228.0
2018,1,Australian Grand Prix,HAM,Mercedes,21.0,87.954,29.285,23.467,35.202,SOFT,2.0,True,2.0,,,1,False,262.0,288.0,283.0,276.0
2018,1,Australian Grand Prix,HAM,Mercedes,22.0,88.821,29.622,23.704,35.495,SOFT,3.0,True,2.0,,,1,False,263.0,285.0,282.0,267.0
2018,1,Australian Grand Prix,HAM,Mercedes,23.0,88.228,29.533,23.656,35.039,SOFT,4.0,True,2.0,,,1,False,266.0,290.0,283.0,273.0
2018,1,Australian Grand Prix,HAM,Mercedes,24.0,88.39,29.771,23.605,35.014,SOFT,5.0,True,2.0,,,12,False,267.0,292.0,282.0,267.0
2018,1,Australian Grand Prix,HAM,Mercedes,25.0,88.681,29.909,23.778,34.994,SOFT,6.0,True,2.0,,,21,False,258.0,293.0,283.0,269.0
2018,1,Australian Grand Prix,HAM,Mercedes,26.0,117.688,35.658,31.52,50.51,SOFT,7.0,True,2.0,,,26,False,122.0,121.0,181.0,256.0
2018,1,Australian Grand Prix,HAM,Mercedes,27.0,127.13,42.534,34.116,50.48,SOFT,8.0,True,2.0,,,6,False,142.0,166.0,196.0,252.0
2018,1,Australian Grand Prix,HAM,Mercedes,28.0,122.992,43.307,29.951,49.734,SOFT,9.0,True,2.0,,,64,False,140.0,264.0,129.0,222.0
2018,1,Australian Grand Prix,HAM,Mercedes,29.0,133.148,41.98,34.473,56.695,SOFT,10.0,True,2.0,,,4,False,128.0,235.0,238.0,228.0
2018,1,Australian Grand Prix,HAM,Mercedes,30.0,136.728,45.709,35.712,55.307,SOFT,11.0,True,2.0,,,4,False,147.0,201.0,241.0,97.0
2018,1,Australian Grand Prix,HAM,Mercedes,31.0,137.887,46.793,35.885,55.209,SOFT,12.0,True,2.0,,,41,False,135.0,216.0,286.0,120.0
2018,1,Australian Grand Prix,HAM,Mercedes,32.0,87.901,29.593,23.33,34.978,SOFT,13.0,True,2.0,,,1,False,281.0,301.0,288.0,291.0
2018,1,Australian Grand Prix,HAM,Mercedes,33.0,87.976,29.561,23.67,34.745,SOFT,14.0,True,2.0,,,1,False,278.0,297.0,287.0,302.0
2018,1,Australian Grand Prix,HAM,Mercedes,34.0,87.582,29.616,23.397,34.569,SOFT,15.0,True,2.0,,,1,True,273.0,292.0,297.0,290.0
2018,1,Australian Grand Prix,HAM,Mercedes,35.0,87.043,29.252,23.346,34.445,SOFT,16.0,True,2.0,,,1,True,273.0,295.0,297.0,308.0
2018,1,Australian Grand Prix,HAM,Mercedes,36.0,87.31,29.081,23.549,34.68,SOFT,17.0,True,2.0,,,1,False,264.0,295.0,292.0,313.0
2018,1,Australian Grand Prix,HAM,Mercedes,37.0,87.481,29.132,23.501,34.848,SOFT,18.0,True,2.0,,,1,False,270.0,295.0,283.0,291.0
2018,1,Australian Grand Prix,HAM,Mercedes,38.0,87.166,29.23,23.266,34.67,SOFT,19.0,True,2.0,,,1,False,277.0,296.0,284.0,291.0
2018,1,Australian Grand Prix,HAM,Mercedes,39.0,86.889,29.04,23.214,34.635,SOFT,20.0,True,2.0,,,1,True,279.0,298.0,285.0,297.0
2018,1,Australian Grand Prix,HAM,Mercedes,40.0,86.88,29.126,23.325,34.429,SOFT,21.0,True,2.0,,,1,True,276.0,297.0,285.0,302.0
2018,1,Australian Grand Prix,HAM,Mercedes,41.0,86.843,29.153,23.319,34.371,SOFT,22.0,True,2.0,,,1,True,275.0,298.0,295.0,285.0
2018,1,Australian Grand Prix,HAM,Mercedes,42.0,87.161,29.046,23.513,34.602,SOFT,23.0,True,2.0,,,1,False,277.0,297.0,284.0,313.0
2018,1,Australian Grand Prix,HAM,Mercedes,43.0,86.882,29.1,23.309,34.473,SOFT,24.0,True,2.0,,,1,False,281.0,298.0,287.0,284.0
2018,1,Australian Grand Prix,HAM,Mercedes,44.0,87.028,29.108,23.26,34.66,SOFT,25.0,True,2.0,,,1,False,279.0,297.0,287.0,292.0
2018,1,Australian Grand Prix,HAM,Mercedes,45.0,86.898,29.021,23.525,34.352,SOFT,26.0,True,2.0,,,1,False,278.0,298.0,289.0,300.0
2018,1,Australian Grand Prix,HAM,Mercedes,46.0,86.523,28.951,23.189,34.383,SOFT,27.0,True,2.0,,,1,True,279.0,303.0,297.0,302.0
2018,1,Australian Grand Prix,HAM,Mercedes,47.0,89.084,28.968,25.057,35.059,SOFT,28.0,True,2.0,,,1,False,281.0,296.0,286.0,315.0
2018,1,Australian Grand Prix,HAM,Mercedes,48.0,86.548,28.93,23.092,34.526,SOFT,29.0,True,2.0,,,1,False,277.0,299.0,287.0,294.0
2018,1,Australian Grand Prix,HAM,Mercedes,49.0,86.656,28.76,23.407,34.489,SOFT,30.0,True,2.0,,,1,False,280.0,297.0,285.0,302.0
2018,1,Australian Grand Prix,HAM,Mercedes,50.0,86.444,28.863,23.207,34.374,SOFT,31.0,True,2.0,,,1,True,279.0,299.0,288.0,299.0
2018,1,Australian Grand Prix,HAM,Mercedes,51.0,86.647,28.817,23.365,34.465,SOFT,32.0,True,2.0,,,1,False,280.0,298.0,289.0,300.0
2018,1,Australian Grand Prix,HAM,Mercedes,52.0,86.511,29.004,23.26,34.247,SOFT,33.0,True,2.0,,,1,False,281.0,298.0,289.0,299.0
2018,1,Australian Grand Prix,HAM,Mercedes,53.0,87.778,28.896,23.546,35.336,SOFT,34.0,True,2.0,,,1,False,280.0,301.0,283.0,302.0
2018,1,Australian Grand Prix,HAM,Mercedes,54.0,87.972,29.245,23.596,35.131,SOFT,35.0,True,2.0,,,1,False,274.0,295.0,281.0,281.0
2018,1,Australian Grand Prix,HAM,Mercedes,55.0,87.801,29.287,23.656,34.858,SOFT,36.0,True,2.0,,,1,False,273.0,294.0,282.0,283.0
2018,1,Australian Grand Prix,HAM,Mercedes,56.0,87.729,29.14,23.691,34.898,SOFT,37.0,True,2.0,,,1,False,276.0,295.0,282.0,281.0
2018,1,Australian Grand Prix,HAM,Mercedes,57.0,88.048,29.328,23.967,34.753,SOFT,38.0,True,2.0,,,1,False,276.0,294.0,281.0,293.0
2018,1,Australian Grand Prix,HAM,Mercedes,58.0,87.942,29.157,23.617,35.168,SOFT,39.0,True,2.0,,,1,False,276.0,295.0,233.0,292.0
2018,1,Australian Grand Prix,VET,Ferrari,1.0,96.194,,24.142,36.352,nan,,True,,,,,False,275.0,290.0,286.0,241.0
2018,1,Australian Grand Prix,VET,Ferrari,2.0,90.562,30.174,23.995,36.393,ULTRASOFT,4.0,False,1.0,,,,True,268.0,288.0,285.0,288.0
2018,1,Australian Grand Prix,VET,Ferrari,3.0,90.177,30.157,23.966,36.054,ULTRASOFT,5.0,False,1.0,,,,True,268.0,289.0,286.0,278.0
2018,1,Australian Grand Prix,VET,Ferrari,4.0,89.61,29.954,23.871,35.785,ULTRASOFT,6.0,False,1.0,,,,True,271.0,291.0,284.0,286.0
2018,1,Australian Grand Prix,VET,Ferrari,5.0,89.54,29.827,23.85,35.863,ULTRASOFT,7.0,False,1.0,,,,True,270.0,290.0,283.0,277.0
2018,1,Australian Grand Prix,VET,Ferrari,6.0,90.497,30.008,23.981,36.508,ULTRASOFT,8.0,False,1.0,,,21,False,268.0,287.0,284.0,287.0
2018,1,Australian Grand Prix,VET,Ferrari,7.0,90.177,29.821,23.961,36.395,ULTRASOFT,9.0,False,1.0,,,21,False,269.0,288.0,284.0,283.0
2018,1,Australian Grand Prix,VET,Ferrari,8.0,89.481,29.827,23.867,35.787,ULTRASOFT,10.0,False,1.0,,,1,True,270.0,288.0,284.0,284.0
2018,1,Australian Grand Prix,VET,Ferrari,9.0,89.375,29.781,23.823,35.771,ULTRASOFT,11.0,False,1.0,,,1,True,269.0,287.0,287.0,285.0
2018,1,Australian Grand Prix,VET,Ferrari,10.0,88.665,29.489,23.706,35.47,ULTRASOFT,12.0,False,1.0,,,12,True,275.0,292.0,287.0,292.0
2018,1,Australian Grand Prix,VET,Ferrari,11.0,89.025,29.697,23.746,35.582,ULTRASOFT,13.0,False,1.0,,,1,False,274.0,289.0,285.0,294.0
2018,1,Australian Grand Prix,VET,Ferrari,12.0,88.405,29.523,23.598,35.284,ULTRASOFT,14.0,False,1.0,,,1,True,273.0,290.0,287.0,291.0
2018,1,Australian Grand Prix,VET,Ferrari,13.0,89.109,29.579,23.933,35.597,ULTRASOFT,15.0,False,1.0,,,1,False,273.0,290.0,285.0,295.0
2018,1,Australian Grand Prix,VET,Ferrari,14.0,88.801,29.59,23.774,35.437,ULTRASOFT,16.0,False,1.0,,,1,False,275.0,290.0,285.0,294.0
2018,1,Australian Grand Prix,VET,Ferrari,15.0,88.685,29.647,23.739,35.299,ULTRASOFT,17.0,False,1.0,,,1,False,272.0,290.0,284.0,292.0
2018,1,Australian Grand Prix,VET,Ferrari,16.0,88.704,29.53,23.743,35.431,ULTRASOFT,18.0,False,1.0,,,1,False,274.0,290.0,284.0,289.0
2018,1,Australian Grand Prix,VET,Ferrari,17.0,88.596,29.457,23.659,35.48,ULTRASOFT,19.0,False,1.0,,,1,False,274.0,289.0,284.0,290.0
2018,1,Australian Grand Prix,VET,Ferrari,18.0,88.534,29.455,23.67,35.409,ULTRASOFT,20.0,False,1.0,,,1,False,273.0,289.0,283.0,289.0
2018,1,Australian Grand Prix,VET,Ferrari,19.0,88.488,29.649,23.646,35.193,ULTRASOFT,21.0,False,1.0,,,1,False,274.0,287.0,283.0,289.0
2018,1,Australian Grand Prix,VET,Ferrari,20.0,88.245,29.427,23.558,35.26,ULTRASOFT,22.0,False,1.0,,,1,True,273.0,290.0,282.0,290.0
2018,1,Australian Grand Prix,VET,Ferrari,21.0,88.561,29.574,23.67,35.317,ULTRASOFT,23.0,False,1.0,,,1,False,271.0,288.0,282.0,285.0
2018,1,Australian Grand Prix,VET,Ferrari,22.0,88.515,29.521,23.775,35.219,ULTRASOFT,24.0,False,1.0,,,1,False,272.0,290.0,283.0,288.0
2018,1,Australian Grand Prix,VET,Ferrari,23.0,88.954,29.497,23.913,35.544,ULTRASOFT,25.0,False,1.0,,,1,False,271.0,290.0,284.0,288.0
2018,1,Australian Grand Prix,VET,Ferrari,24.0,89.03,29.852,23.757,35.421,ULTRASOFT,26.0,False,1.0,,,12,False,270.0,293.0,283.0,290.0
2018,1,Australian Grand Prix,VET,Ferrari,25.0,88.787,29.43,23.746,35.611,ULTRASOFT,27.0,False,1.0,,,21,False,273.0,294.0,284.0,290.0
2018,1,Australian Grand Prix,VET,Ferrari,26.0,125.108,30.31,32.642,,ULTRASOFT,28.0,False,1.0,,0 days 00:46:08.993000,26,False,272.0,214.0,,288.0
2018,1,Australian Grand Prix,VET,Ferrari,27.0,129.347,45.345,34.314,49.688,SOFT,1.0,True,2.0,0 days 00:46:30.807000,,6,False,158.0,207.0,184.0,228.0
2018,1,Australian Grand Prix,VET,Ferrari,28.0,123.248,43.269,30.519,49.46,SOFT,2.0,True,2.0,,,64,False,184.0,242.0,195.0,217.0
2018,1,Australian Grand Prix,VET,Ferrari,29.0,133.109,41.714,33.751,57.644,SOFT,3.0,True,2.0,,,4,False,143.0,220.0,183.0,164.0
2018,1,Australian Grand Prix,VET,Ferrari,30.0,136.47,46.299,34.495,55.676,SOFT,4.0,True,2.0,,,4,False,174.0,216.0,188.0,182.0
2018,1,Australian Grand Prix,VET,Ferrari,31.0,138.857,46.161,35.597,57.099,SOFT,5.0,True,2.0,,,41,False,186.0,217.0,283.0,196.0
2018,1,Australian Grand Prix,VET,Ferrari,32.0,87.998,29.636,23.382,34.98,SOFT,6.0,True,2.0,,,1,True,267.0,290.0,282.0,293.0
2018,1,Australian Grand Prix,VET,Ferrari,33.0,87.889,29.514,23.29,35.085,SOFT,7.0,True,2.0,,,1,True,270.0,289.0,279.0,285.0
2018,1,Australian Grand Prix,VET,Ferrari,34.0,87.559,29.459,23.277,34.823,SOFT,8.0,True,2.0,,,1,True,274.0,291.0,280.0,285.0
2018,1,Australian Grand Prix,VET,Ferrari,35.0,87.1,29.209,23.332,34.559,SOFT,9.0,True,2.0,,,1,True,277.0,293.0,280.0,286.0
2018,1,Australian Grand Prix,VET,Ferrari,36.0,87.123,29.093,23.277,34.753,SOFT,10.0,True,2.0,,,1,False,276.0,293.0,278.0,285.0
2018,1,Australian Grand Prix,VET,Ferrari,37.0,87.175,29.087,23.276,34.812,SOFT,11.0,True,2.0,,,1,False,276.0,291.0,280.0,289.0
2018,1,Australian Grand Prix,VET,Ferrari,38.0,87.309,29.176,23.345,34.788,SOFT,12.0,True,2.0,,,1,False,275.0,289.0,277.0,284.0
2018,1,Australian Grand Prix,VET,Ferrari,39.0,86.947,29.056,23.303,34.588,SOFT,13.0,True,2.0,,,1,True,278.0,293.0,281.0,285.0
2018,1,Australian Grand Prix,VET,Ferrari,40.0,86.909,29.031,23.238,34.64,SOFT,14.0,True,2.0,,,1,True,275.0,291.0,281.0,289.0
2018,1,Australian Grand Prix,VET,Ferrari,41.0,86.946,29.074,23.36,34.512,SOFT,15.0,True,2.0,,,1,False,276.0,291.0,285.0,287.0
2018,1,Australian Grand Prix,VET,Ferrari,42.0,87.022,29.104,23.404,34.514,SOFT,16.0,True,2.0,,,1,False,275.0,291.0,280.0,292.0
2018,1,Australian Grand Prix,VET,Ferrari,43.0,86.872,29.005,23.305,34.562,SOFT,17.0,True,2.0,,,1,True,276.0,291.0,280.0,286.0
2018,1,Australian Grand Prix,VET,Ferrari,44.0,87.081,29.101,23.201,34.779,SOFT,18.0,True,2.0,,,1,False,277.0,292.0,281.0,283.0
2018,1,Australian Grand Prix,VET,Ferrari,45.0,86.785,28.973,23.279,34.533,SOFT,19.0,True,2.0,,,1,True,275.0,291.0,282.0,284.0
2018,1,Australian Grand Prix,VET,Ferrari,46.0,86.766,29.044,23.379,34.343,SOFT,20.0,True,2.0,,,1,True,274.0,291.0,284.0,285.0
2018,1,Australian Grand Prix,VET,Ferrari,47.0,86.997,29.044,23.309,34.644,SOFT,21.0,True,2.0,,,1,False,273.0,290.0,283.0,293.0
2018,1,Australian Grand Prix,VET,Ferrari,48.0,87.237,29.158,23.398,34.681,SOFT,22.0,True,2.0,,,1,False,271.0,288.0,285.0,283.0
2018,1,Australian Grand Prix,VET,Ferrari,49.0,87.084,28.916,23.444,34.724,SOFT,23.0,True,2.0,,,1,False,278.0,292.0,281.0,291.0
2018,1,Australian Grand Prix,VET,Ferrari,50.0,86.804,29.066,23.338,34.4,SOFT,24.0,True,2.0,,,1,False,278.0,290.0,282.0,285.0
2018,1,Australian Grand Prix,VET,Ferrari,51.0,86.604,28.968,23.302,34.334,SOFT,25.0,True,2.0,,,1,True,276.0,290.0,283.0,285.0
2018,1,Australian Grand Prix,VET,Ferrari,52.0,86.968,29.218,23.343,34.407,SOFT,26.0,True,2.0,,,1,False,274.0,288.0,281.0,284.0
2018,1,Australian Grand Prix,VET,Ferrari,53.0,86.469,28.891,23.198,34.38,SOFT,27.0,True,2.0,,,1,True,277.0,293.0,282.0,286.0
2018,1,Australian Grand Prix,VET,Ferrari,54.0,86.711,29.011,23.289,34.411,SOFT,28.0,True,2.0,,,1,False,273.0,290.0,282.0,283.0
2018,1,Australian Grand Prix,VET,Ferrari,55.0,86.983,29.103,23.44,34.44,SOFT,29.0,True,2.0,,,1,False,274.0,286.0,279.0,284.0
2018,1,Australian Grand Prix,VET,Ferrari,56.0,87.236,29.154,23.391,34.691,SOFT,30.0,True,2.0,,,1,False,274.0,290.0,281.0,284.0
2018,1,Australian Grand Prix,VET,Ferrari,57.0,86.99,29.017,23.412,34.561,SOFT,31.0,True,2.0,,,1,False,276.0,289.0,279.0,286.0
2018,1,Australian Grand Prix,VET,Ferrari,58.0,88.863,29.357,23.597,35.909,SOFT,32.0,True,2.0,,,1,False,271.0,289.0,219.0,284.0
2018,1,Australian Grand Prix,SAI,Renault,1.0,100.565,,24.762,37.444,nan,,True,,,,,False,272.0,298.0,282.0,227.0
2018,1,Australian Grand Prix,SAI,Renault,2.0,91.322,30.437,24.592,36.293,ULTRASOFT,4.0,False,1.0,,,,True,266.0,286.0,284.0,283.0
2018,1,Australian Grand Prix,SAI,Renault,3.0,91.267,30.587,24.378,36.302,ULTRASOFT,5.0,False,1.0,,,,True,267.0,286.0,288.0,282.0
2018,1,Australian Grand Prix,SAI,Renault,4.0,90.672,30.184,24.296,36.192,ULTRASOFT,6.0,False,1.0,,,,True,270.0,290.0,294.0,289.0
2018,1,Australian Grand Prix,SAI,Renault,5.0,91.834,30.405,24.373,37.056,ULTRASOFT,7.0,False,1.0,,,2,False,267.0,289.0,295.0,290.0
2018,1,Australian Grand Prix,SAI,Renault,6.0,91.816,30.781,24.352,36.683,ULTRASOFT,8.0,False,1.0,,,21,False,269.0,288.0,284.0,283.0
2018,1,Australian Grand Prix,SAI,Renault,7.0,90.68,30.415,24.096,36.169,ULTRASOFT,9.0,False,1.0,,,21,False,270.0,286.0,285.0,283.0
2018,1,Australian Grand Prix,SAI,Renault,8.0,90.596,30.3,24.133,36.163,ULTRASOFT,10.0,False,1.0,,,1,True,266.0,286.0,284.0,281.0
2018,1,Australian Grand Prix,SAI,Renault,9.0,90.239,30.174,24.122,35.943,ULTRASOFT,11.0,False,1.0,,,1,True,266.0,284.0,284.0,280.0
2018,1,Australian Grand Prix,SAI,Renault,10.0,92.039,31.422,24.57,36.047,ULTRASOFT,12.0,False,1.0,,,12,False,269.0,288.0,286.0,276.0
2018,1,Australian Grand Prix,SAI,Renault,11.0,90.365,30.104,24.213,36.048,ULTRASOFT,13.0,False,1.0,,,1,False,269.0,284.0,283.0,279.0
2018,1,Australian Grand Prix,SAI,Renault,12.0,90.344,30.297,24.192,35.855,ULTRASOFT,14.0,False,1.0,,,1,False,266.0,284.0,283.0,273.0
2018,1,Australian Grand Prix,SAI,Renault,13.0,90.078,30.158,24.126,35.794,ULTRASOFT,15.0,False,1.0,,,1,True,266.0,285.0,283.0,274.0
2018,1,Australian Grand Prix,SAI,Renault,14.0,90.309,30.635,24.051,35.623,ULTRASOFT,16.0,False,1.0,,,1,False,268.0,286.0,283.0,272.0
2018,1,Australian Grand Prix,SAI,Renault,15.0,90.315,30.301,24.382,35.632,ULTRASOFT,17.0,False,1.0,,,1,False,265.0,284.0,281.0,279.0
2018,1,Australian Grand Prix,SAI,Renault,16.0,90.164,30.126,24.166,35.872,ULTRASOFT,18.0,False,1.0,,,1,False,268.0,284.0,282.0,272.0
2018,1,Australian Grand Prix,SAI,Renault,17.0,90.143,30.223,24.112,35.808,ULTRASOFT,19.0,False,1.0,,,1,False,269.0,285.0,282.0,273.0
2018,1,Australian Grand Prix,SAI,Renault,18.0,90.023,30.118,24.178,35.727,ULTRASOFT,20.0,False,1.0,,,1,True,268.0,285.0,283.0,271.0
2018,1,Australian Grand Prix,SAI,Renault,19.0,90.127,30.254,24.174,35.699,ULTRASOFT,21.0,False,1.0,,,1,False,268.0,285.0,282.0,267.0
2018,1,Australian Grand Prix,SAI,Renault,20.0,89.739,30.155,23.988,35.596,ULTRASOFT,22.0,False,1.0,,,1,True,267.0,289.0,282.0,272.0
2018,1,Australian Grand Prix,SAI,Renault,21.0,90.165,30.204,24.244,35.717,ULTRASOFT,23.0,False,1.0,,,1,False,267.0,287.0,281.0,271.0
2018,1,Australian Grand Prix,SAI,Renault,22.0,115.942,30.098,28.905,56.939,ULTRASOFT,24.0,False,1.0,,0 days 00:40:35.965000,1,False,267.0,277.0,,278.0
2018,1,Australian Grand Prix,SAI,Renault,23.0,94.136,35.322,23.719,35.095,SOFT,1.0,True,2.0,0 days 00:40:59.739000,,12,False,271.0,288.0,278.0,222.0
