year,round,race_name,circuit_id,driver_id,driver_code,constructor_id,quali_position,q1_time,q2_time,q3_time
2021,3,Portuguese Grand Prix,portimao,sainz,SAI,ferrari,5,1:19.309,1:18.813,1:19.039
2021,3,Portuguese Grand Prix,portimao,ocon,OCO,alpine,6,1:19.092,1:18.586,1:19.042
2021,3,Portuguese Grand Prix,portimao,norris,NOR,mclaren,7,1:18.794,1:18.481,1:19.116
2021,3,Portuguese Grand Prix,portimao,leclerc,LEC,ferrari,8,1:19.373,1:18.769,1:19.306
2021,3,Portuguese Grand Prix,portimao,gasly,GAS,alphatauri,9,1:19.464,1:19.052,1:19.475
2021,3,Portuguese Grand Prix,portimao,vettel,VET,aston_martin,10,1:19.403,1:18.970,1:19.659
2021,3,Portuguese Grand Prix,portimao,russell,RUS,williams,11,1:19.797,1:19.109,
2021,3,Portuguese Grand Prix,portimao,giovinazzi,GIO,alfa,12,1:19.410,1:19.216,
2021,3,Portuguese Grand Prix,portimao,alonso,ALO,alpine,13,1:19.728,1:19.456,
2021,3,Portuguese Grand Prix,portimao,tsunoda,TSU,alphatauri,14,1:19.684,1:19.463,
2021,3,Portuguese Grand Prix,portimao,raikkonen,RAI,alfa,15,1:19.748,1:19.812,
2021,3,Portuguese Grand Prix,portimao,ricciardo,RIC,mclaren,16,1:19.839,,
2021,3,Portuguese Grand Prix,portimao,stroll,STR,aston_martin,17,1:19.913,,
2021,3,Portuguese Grand Prix,portimao,latifi,LAT,williams,18,1:20.285,,
2021,3,Portuguese Grand Prix,portimao,mick_schumacher,MSC,haas,19,1:20.452,,
2021,3,Portuguese Grand Prix,portimao,mazepin,MAZ,haas,20,1:20.912,,
2021,4,Spanish Grand Prix,catalunya,hamilton,HAM,mercedes,1,1:18.245,1:17.166,1:16.741
2021,4,Spanish Grand Prix,catalunya,max_verstappen,VER,red_bull,2,1:18.090,1:16.922,1:16.777
2021,4,Spanish Grand Prix,catalunya,bottas,BOT,mercedes,3,1:18.005,1:17.142,1:16.873
2021,4,Spanish Grand Prix,catalunya,leclerc,LEC,ferrari,4,1:18.041,1:17.717,1:17.510
2021,4,Spanish Grand Prix,catalunya,ocon,OCO,alpine,5,1:18.281,1:17.743,1:17.580
2021,4,Spanish Grand Prix,catalunya,sainz,SAI,ferrari,6,1:18.205,1:17.656,1:17.620
2021,4,Spanish Grand Prix,catalunya,ricciardo,RIC,mclaren,7,1:18.264,1:17.719,1:17.622
2021,4,Spanish Grand Prix,catalunya,perez,PER,red_bull,8,1:18.203,1:17.669,1:17.701
2021,4,Spanish Grand Prix,catalunya,norris,NOR,mclaren,9,1:17.821,1:17.696,1:18.010
2021,4,Spanish Grand Prix,catalunya,alonso,ALO,alpine,10,1:18.281,1:17.966,1:18.147
2021,4,Spanish Grand Prix,catalunya,stroll,STR,aston_martin,11,1:18.241,1:17.974,
2021,4,Spanish Grand Prix,catalunya,gasly,GAS,alphatauri,12,1:18.190,1:17.982,
2021,4,Spanish Grand Prix,catalunya,vettel,VET,aston_martin,13,1:18.289,1:18.079,
2021,4,Spanish Grand Prix,catalunya,giovinazzi,GIO,alfa,14,1:18.549,1:18.356,
2021,4,Spanish Grand Prix,catalunya,russell,RUS,williams,15,1:18.445,1:19.154,
2021,4,Spanish Grand Prix,catalunya,tsunoda,TSU,alphatauri,16,1:18.556,,
2021,4,Spanish Grand Prix,catalunya,raikkonen,RAI,alfa,17,1:18.917,,
2021,4,Spanish Grand Prix,catalunya,mick_schumacher,MSC,haas,18,1:19.117,,
2021,4,Spanish Grand Prix,catalunya,latifi,LAT,williams,19,1:19.219,,
2021,4,Spanish Grand Prix,catalunya,mazepin,MAZ,haas,20,1:19.807,,
2021,5,Monaco Grand Prix,monaco,leclerc,LEC,ferrari,1,1:11.113,1:10.597,1:10.346
2021,5,Monaco Grand Prix,monaco,max_verstappen,VER,red_bull,2,1:11.124,1:10.650,1:10.576
2021,5,Monaco Grand Prix,monaco,bottas,BOT,mercedes,3,1:10.938,1:10.695,1:10.601
2021,5,Monaco Grand Prix,monaco,sainz,SAI,ferrari,4,1:11.324,1:10.806,1:10.611
2021,5,Monaco Grand Prix,monaco,norris,NOR,mclaren,5,1:11.321,1:11.031,1:10.620
2021,5,Monaco Grand Prix,monaco,gasly,GAS,alphatauri,6,1:11.560,1:11.179,1:10.900
2021,5,Monaco Grand Prix,monaco,hamilton,HAM,mercedes,7,1:11.622,1:11.116,1:11.095
2021,5,Monaco Grand Prix,monaco,vettel,VET,aston_martin,8,1:12.078,1:11.309,1:11.419
2021,5,Monaco Grand Prix,monaco,perez,PER,red_bull,9,1:11.644,1:11.019,1:11.573
2021,5,Monaco Grand Prix,monaco,giovinazzi,GIO,alfa,10,1:11.658,1:11.409,1:11.779
2021,5,Monaco Grand Prix,monaco,ocon,OCO,alpine,11,1:11.740,1:11.486,
2021,5,Monaco Grand Prix,monaco,ricciardo,RIC,mclaren,12,1:11.747,1:11.598,
2021,5,Monaco Grand Prix,monaco,stroll,STR,aston_martin,13,1:11.979,1:11.600,
2021,5,Monaco Grand Prix,monaco,raikkonen,RAI,alfa,14,1:11.899,1:11.642,
2021,5,Monaco Grand Prix,monaco,russell,RUS,williams,15,1:12.016,1:11.830,
2021,5,Monaco Grand Prix,monaco,tsunoda,TSU,alphatauri,16,1:12.096,,
2021,5,Monaco Grand Prix,monaco,alonso,ALO,alpine,17,1:12.205,,
2021,5,Monaco Grand Prix,monaco,latifi,LAT,williams,18,1:12.366,,
2021,5,Monaco Grand Prix,monaco,mazepin,MAZ,haas,19,1:12.958,,
2021,6,Azerbaijan Grand Prix,baku,leclerc,LEC,ferrari,1,1:42.241,1:41.659,1:41.218
2022,1,Bahrain Grand Prix,bahrain,leclerc,LEC,ferrari,1,1:31.471,1:30.932,1:30.558
2022,1,Bahrain Grand Prix,bahrain,max_verstappen,VER,red_bull,2,1:31.785,1:30.757,1:30.681
2022,1,Bahrain Grand Prix,bahrain,sainz,SAI,ferrari,3,1:31.567,1:30.787,1:30.687
2022,1,Bahrain Grand Prix,bahrain,perez,PER,red_bull,4,1:32.311,1:31.008,1:30.921
2022,1,Bahrain Grand Prix,bahrain,hamilton,HAM,mercedes,5,1:32.285,1:31.048,1:31.238
2022,1,Bahrain Grand Prix,bahrain,bottas,BOT,alfa,6,1:31.919,1:31.717,1:31.560
2022,1,Bahrain Grand Prix,bahrain,kevin_magnussen,MAG,haas,7,1:31.955,1:31.461,1:31.808
2022,1,Bahrain Grand Prix,bahrain,alonso,ALO,alpine,8,1:32.346,1:31.621,1:32.195
2022,1,Bahrain Grand Prix,bahrain,russell,RUS,mercedes,9,1:32.269,1:31.252,1:32.216
2022,1,Bahrain Grand Prix,bahrain,gasly,GAS,alphatauri,10,1:32.096,1:31.635,1:32.338
2022,1,Bahrain Grand Prix,bahrain,ocon,OCO,alpine,11,1:32.041,1:31.782,
2022,1,Bahrain Grand Prix,bahrain,mick_schumacher,MSC,haas,12,1:32.380,1:31.998,
2022,1,Bahrain Grand Prix,bahrain,norris,NOR,mclaren,13,1:32.239,1:32.008,
2022,1,Bahrain Grand Prix,bahrain,albon,ALB,williams,14,1:32.726,1:32.664,
2022,1,Bahrain Grand Prix,bahrain,zhou,ZHO,alfa,15,1:32.493,1:33.543,
2022,1,Bahrain Grand Prix,bahrain,tsunoda,TSU,alphatauri,16,1:32.750,,
2022,1,Bahrain Grand Prix,bahrain,hulkenberg,HUL,aston_martin,17,1:32.777,,
2022,1,Bahrain Grand Prix,bahrain,ricciardo,RIC,mclaren,18,1:32.945,,
2022,1,Bahrain Grand Prix,bahrain,stroll,STR,aston_martin,19,1:33.032,,
2022,1,Bahrain Grand Prix,bahrain,latifi,LAT,williams,20,1:33.634,,
2022,2,Saudi Arabian Grand Prix,jeddah,perez,PER,red_bull,1,1:29.705,1:28.924,1:28.200
2022,2,Saudi Arabian Grand Prix,jeddah,leclerc,LEC,ferrari,2,1:29.039,1:28.780,1:28.225
2022,2,Saudi Arabian Grand Prix,jeddah,sainz,SAI,ferrari,3,1:28.855,1:28.686,1:28.402
2022,2,Saudi Arabian Grand Prix,jeddah,max_verstappen,VER,red_bull,4,1:28.928,1:28.945,1:28.461
2022,2,Saudi Arabian Grand Prix,jeddah,ocon,OCO,alpine,5,1:30.093,1:29.584,1:29.068
2022,2,Saudi Arabian Grand Prix,jeddah,russell,RUS,mercedes,6,1:29.680,1:29.618,1:29.104
2022,2,Saudi Arabian Grand Prix,jeddah,alonso,ALO,alpine,7,1:29.978,1:29.295,1:29.147
2022,2,Saudi Arabian Grand Prix,jeddah,bottas,BOT,alfa,8,1:29.683,1:29.404,1:29.183
2022,2,Saudi Arabian Grand Prix,jeddah,gasly,GAS,alphatauri,9,1:29.891,1:29.418,1:29.254
2022,2,Saudi Arabian Grand Prix,jeddah,kevin_magnussen,MAG,haas,10,1:29.831,1:29.546,1:29.588
2022,2,Saudi Arabian Grand Prix,jeddah,norris,NOR,mclaren,11,1:29.957,1:29.651,
2022,2,Saudi Arabian Grand Prix,jeddah,ricciardo,RIC,mclaren,12,1:30.009,1:29.773,
2022,2,Saudi Arabian Grand Prix,jeddah,zhou,ZHO,alfa,13,1:29.978,1:29.819,
2022,2,Saudi Arabian Grand Prix,jeddah,mick_schumacher,MSC,haas,14,1:30.167,1:29.920,
2022,2,Saudi Arabian Grand Prix,jeddah,stroll,STR,aston_martin,15,1:30.256,1:31.009,
2022,2,Saudi Arabian Grand Prix,jeddah,hamilton,HAM,mercedes,16,1:30.343,,
2022,2,Saudi Arabian Grand Prix,jeddah,albon,ALB,williams,17,1:30.492,,
2022,2,Saudi Arabian Grand Prix,jeddah,hulkenberg,HUL,aston_martin,18,1:30.543,,
2022,2,Saudi Arabian Grand Prix,jeddah,latifi,LAT,williams,19,1:31.817,,
2022,2,Saudi Arabian Grand Prix,jeddah,tsunoda,TSU,alphatauri,20,,,
2022,3,Australian Grand Prix,albert_park,leclerc,LEC,ferrari,1,1:18.881,1:18.606,1:17.868
2022,3,Australian Grand Prix,albert_park,max_verstappen,VER,red_bull,2,1:18.580,1:18.611,1:18.154
2022,3,Australian Grand Prix,albert_park,perez,PER,red_bull,3,1:18.834,1:18.340,1:18.240
2022,3,Australian Grand Prix,albert_park,norris,NOR,mclaren,4,1:19.280,1:19.066,1:18.703
2022,3,Australian Grand Prix,albert_park,hamilton,HAM,mercedes,5,1:19.401,1:19.106,1:18.825
2022,3,Australian Grand Prix,albert_park,russell,RUS,mercedes,6,1:19.405,1:19.076,1:18.933
2022,3,Australian Grand Prix,albert_park,ricciardo,RIC,mclaren,7,1:19.665,1:19.130,1:19.032
2022,3,Australian Grand Prix,albert_park,ocon,OCO,alpine,8,1:19.605,1:19.136,1:19.061
2022,3,Australian Grand Prix,albert_park,sainz,SAI,ferrari,9,1:18.983,1:18.469,1:19.408
2022,3,Australian Grand Prix,albert_park,alonso,ALO,alpine,10,1:19.192,1:18.815,
2022,3,Australian Grand Prix,albert_park,gasly,GAS,alphatauri,11,1:19.580,1:19.226,
2022,3,Australian Grand Prix,albert_park,bottas,BOT,alfa,12,1:19.251,1:19.410,
2022,3,Australian Grand Prix,albert_park,tsunoda,TSU,alphatauri,13,1:19.742,1:19.424,
2022,3,Australian Grand Prix,albert_park,zhou,ZHO,alfa,14,1:19.910,1:20.155,
2022,3,Australian Grand Prix,albert_park,mick_schumacher,MSC,haas,15,1:20.104,1:20.465,
2022,3,Australian Grand Prix,albert_park,albon,ALB,williams,16,1:20.135,,
2022,3,Australian Grand Prix,albert_park,kevin_magnussen,MAG,haas,17,1:20.254,,
2022,3,Australian Grand Prix,albert_park,vettel,VET,aston_martin,18,1:21.149,,
2022,3,Australian Grand Prix,albert_park,latifi,LAT,williams,19,1:21.372,,
2022,3,Australian Grand Prix,albert_park,stroll,STR,aston_martin,20,,,
2022,4,Emilia Romagna Grand Prix,imola,max_verstappen,VER,red_bull,1,1:19.295,1:18.793,1:27.999
2022,4,Emilia Romagna Grand Prix,imola,leclerc,LEC,ferrari,2,1:18.796,1:19.584,1:28.778
2022,4,Emilia Romagna Grand Prix,imola,norris,NOR,mclaren,3,1:20.168,1:19.294,1:29.131
2022,4,Emilia Romagna Grand Prix,imola,kevin_magnussen,MAG,haas,4,1:20.147,1:19.902,1:29.164
2022,4,Emilia Romagna Grand Prix,imola,alonso,ALO,alpine,5,1:20.198,1:19.595,1:29.202
2022,4,Emilia Romagna Grand Prix,imola,ricciardo,RIC,mclaren,6,1:19.980,1:20.031,1:29.742
2022,4,Emilia Romagna Grand Prix,imola,perez,PER,red_bull,7,1:19.773,1:19.296,1:29.808
2022,4,Emilia Romagna Grand Prix,imola,bottas,BOT,alfa,8,1:20.419,1:20.192,1:30.439
2022,4,Emilia Romagna Grand Prix,imola,vettel,VET,aston_martin,9,1:20.364,1:19.957,1:31.062
2022,4,Emilia Romagna Grand Prix,imola,sainz,SAI,ferrari,10,1:19.305,1:18.990,
2022,4,Emilia Romagna Grand Prix,imola,russell,RUS,mercedes,11,1:20.383,1:20.757,
2022,4,Emilia Romagna Grand Prix,imola,mick_schumacher,MSC,haas,12,1:20.422,1:20.916,
2022,4,Emilia Romagna Grand Prix,imola,hamilton,HAM,mercedes,13,1:20.470,1:21.138,
2022,4,Emilia Romagna Grand Prix,imola,zhou,ZHO,alfa,14,1:19.730,1:21.434,
2022,4,Emilia Romagna Grand Prix,imola,stroll,STR,aston_martin,15,1:20.342,1:28.119,
2022,4,Emilia Romagna Grand Prix,imola,tsunoda,TSU,alphatauri,16,1:20.474,,
2022,4,Emilia Romagna Grand Prix,imola,gasly,GAS,alphatauri,17,1:20.732,,
2022,4,Emilia Romagna Grand Prix,imola,latifi,LAT,williams,18,1:21.971,,
2022,4,Emilia Romagna Grand Prix,imola,ocon,OCO,alpine,19,1:22.338,,
2022,4,Emilia Romagna Grand Prix,imola,albon,ALB,williams,20,,,
2022,5,Miami Grand Prix,miami,leclerc,LEC,ferrari,1,1:29.474,1:29.130,1:28.796
2022,5,Miami Grand Prix,miami,sainz,SAI,ferrari,2,1:30.079,1:29.729,1:28.986
2022,5,Miami Grand Prix,miami,max_verstappen,VER,red_bull,3,1:29.836,1:29.202,1:28.991
2022,5,Miami Grand Prix,miami,perez,PER,red_bull,4,1:30.055,1:29.673,1:29.036
2022,5,Miami Grand Prix,miami,bottas,BOT,alfa,5,1:30.845,1:29.751,1:29.475
2022,5,Miami Grand Prix,miami,hamilton,HAM,mercedes,6,1:30.388,1:29.797,1:29.625
2022,5,Miami Grand Prix,miami,gasly,GAS,alphatauri,7,1:30.779,1:30.128,1:29.690
2022,5,Miami Grand Prix,miami,norris,NOR,mclaren,8,1:30.761,1:29.634,1:29.750
2022,5,Miami Grand Prix,miami,tsunoda,TSU,alphatauri,9,1:30.485,1:30.031,1:29.932
2022,5,Miami Grand Prix,miami,stroll,STR,aston_martin,10,1:30.441,1:29.996,1:30.676
2022,5,Miami Grand Prix,miami,alonso,ALO,alpine,11,1:30.407,1:30.160,
2022,5,Miami Grand Prix,miami,russell,RUS,mercedes,12,1:30.490,1:30.173,
2022,5,Miami Grand Prix,miami,vettel,VET,aston_martin,13,1:30.677,1:30.214,
2022,5,Miami Grand Prix,miami,ricciardo,RIC,mclaren,14,1:30.583,1:30.310,
2022,5,Miami Grand Prix,miami,mick_schumacher,MSC,haas,15,1:30.645,1:30.423,
2022,5,Miami Grand Prix,miami,kevin_magnussen,MAG,haas,16,1:30.975,,
2022,5,Miami Grand Prix,miami,zhou,ZHO,alfa,17,1:31.020,,
2022,5,Miami Grand Prix,miami,albon,ALB,williams,18,1:31.266,,
2022,5,Miami Grand Prix,miami,latifi,LAT,williams,19,1:31.325,,
2022,5,Miami Grand Prix,miami,ocon,OCO,alpine,20,,,
2023,1,Bahrain Grand Prix,bahrain,max_verstappen,VER,red_bull,1,1:31.295,1:30.503,1:29.708
2023,1,Bahrain Grand Prix,bahrain,perez,PER,red_bull,2,1:31.479,1:30.746,1:29.846
2023,1,Bahrain Grand Prix,bahrain,leclerc,LEC,ferrari,3,1:31.094,1:30.282,1:30.000
2023,1,Bahrain Grand Prix,bahrain,sainz,SAI,ferrari,4,1:30.993,1:30.515,1:30.154
2023,1,Bahrain Grand Prix,bahrain,alonso,ALO,aston_martin,5,1:31.158,1:30.645,1:30.336
2023,1,Bahrain Grand Prix,bahrain,russell,RUS,mercedes,6,1:31.057,1:30.507,1:30.340
2023,1,Bahrain Grand Prix,bahrain,hamilton,HAM,mercedes,7,1:31.543,1:30.513,1:30.384
2023,1,Bahrain Grand Prix,bahrain,stroll,STR,aston_martin,8,1:31.184,1:31.127,1:30.836
2023,1,Bahrain Grand Prix,bahrain,ocon,OCO,alpine,9,1:31.508,1:30.914,1:30.984
2023,1,Bahrain Grand Prix,bahrain,hulkenberg,HUL,haas,10,1:31.204,1:30.809,
2023,1,Bahrain Grand Prix,bahrain,norris,NOR,mclaren,11,1:31.652,1:31.381,
2023,1,Bahrain Grand Prix,bahrain,bottas,BOT,alfa,12,1:31.504,1:31.443,
2023,1,Bahrain Grand Prix,bahrain,zhou,ZHO,alfa,13,1:31.615,1:31.473,
2023,1,Bahrain Grand Prix,bahrain,tsunoda,TSU,alphatauri,14,1:31.400,1:32.510,
2023,1,Bahrain Grand Prix,bahrain,albon,ALB,williams,15,1:31.461,,
2023,1,Bahrain Grand Prix,bahrain,sargeant,SAR,williams,16,1:31.652,,
2023,1,Bahrain Grand Prix,bahrain,kevin_magnussen,MAG,haas,17,1:31.892,,
2023,1,Bahrain Grand Prix,bahrain,piastri,PIA,mclaren,18,1:32.101,,
2023,1,Bahrain Grand Prix,bahrain,de_vries,DEV,alphatauri,19,1:32.121,,
2023,1,Bahrain Grand Prix,bahrain,gasly,GAS,alpine,20,1:32.181,,
2023,2,Saudi Arabian Grand Prix,jeddah,perez,PER,red_bull,1,1:29.244,1:28.635,1:28.265
2023,2,Saudi Arabian Grand Prix,jeddah,leclerc,LEC,ferrari,2,1:29.376,1:28.903,1:28.420
2023,2,Saudi Arabian Grand Prix,jeddah,alonso,ALO,aston_martin,3,1:29.298,1:28.757,1:28.730
2023,2,Saudi Arabian Grand Prix,jeddah,russell,RUS,mercedes,4,1:29.592,1:29.132,1:28.857
2023,2,Saudi Arabian Grand Prix,jeddah,sainz,SAI,ferrari,5,1:29.411,1:28.957,1:28.931
2023,2,Saudi Arabian Grand Prix,jeddah,stroll,STR,aston_martin,6,1:29.335,1:28.962,1:28.945
2023,2,Saudi Arabian Grand Prix,jeddah,ocon,OCO,alpine,7,1:29.707,1:29.255,1:29.078
2023,2,Saudi Arabian Grand Prix,jeddah,hamilton,HAM,mercedes,8,1:29.689,1:29.374,1:29.223
2023,2,Saudi Arabian Grand Prix,jeddah,piastri,PIA,mclaren,9,1:29.706,1:29.378,1:29.243
2023,2,Saudi Arabian Grand Prix,jeddah,gasly,GAS,alpine,10,1:29.890,1:29.411,1:29.357
2023,2,Saudi Arabian Grand Prix,jeddah,hulkenberg,HUL,haas,11,1:29.547,1:29.451,
2023,2,Saudi Arabian Grand Prix,jeddah,zhou,ZHO,alfa,12,1:29.654,1:29.461,
2023,2,Saudi Arabian Grand Prix,jeddah,kevin_magnussen,MAG,haas,13,1:29.744,1:29.634,
2023,2,Saudi Arabian Grand Prix,jeddah,bottas,BOT,alfa,14,1:29.929,1:29.668,
2023,2,Saudi Arabian Grand Prix,jeddah,max_verstappen,VER,red_bull,15,1:28.761,1:49.953,
2023,2,Saudi Arabian Grand Prix,jeddah,tsunoda,TSU,alphatauri,16,1:29.939,,
2023,2,Saudi Arabian Grand Prix,jeddah,albon,ALB,williams,17,1:29.994,,
2023,2,Saudi Arabian Grand Prix,jeddah,de_vries,DEV,alphatauri,18,1:30.244,,
2023,2,Saudi Arabian Grand Prix,jeddah,norris,NOR,mclaren,19,1:30.447,,
2023,2,Saudi Arabian Grand Prix,jeddah,sargeant,SAR,williams,20,2:08.510,,
2023,3,Australian Grand Prix,albert_park,max_verstappen,VER,red_bull,1,1:17.384,1:17.056,1:16.732
2023,3,Australian Grand Prix,albert_park,russell,RUS,mercedes,2,1:17.654,1:17.513,1:16.968
2023,3,Australian Grand Prix,albert_park,hamilton,HAM,mercedes,3,1:17.689,1:17.551,1:17.104
2023,3,Australian Grand Prix,albert_park,alonso,ALO,aston_martin,4,1:17.832,1:17.283,1:17.139
2023,3,Australian Grand Prix,albert_park,sainz,SAI,ferrari,5,1:17.928,1:17.349,1:17.270
2023,3,Australian Grand Prix,albert_park,stroll,STR,aston_martin,6,1:17.873,1:17.616,1:17.308
2023,3,Australian Grand Prix,albert_park,leclerc,LEC,ferrari,7,1:18.218,1:17.390,1:17.369
2023,3,Australian Grand Prix,albert_park,albon,ALB,williams,8,1:17.962,1:17.761,1:17.609
2023,3,Australian Grand Prix,albert_park,gasly,GAS,alpine,9,1:18.312,1:17.574,1:17.675
2023,3,Australian Grand Prix,albert_park,hulkenberg,HUL,haas,10,1:18.029,1:17.412,1:17.735
2023,3,Australian Grand Prix,albert_park,ocon,OCO,alpine,11,1:17.770,1:17.768,
2023,3,Australian Grand Prix,albert_park,tsunoda,TSU,alphatauri,12,1:18.471,1:18.099,
2023,3,Australian Grand Prix,albert_park,norris,NOR,mclaren,13,1:18.243,1:18.119,
2023,3,Australian Grand Prix,albert_park,kevin_magnussen,MAG,haas,14,1:18.159,1:18.129,
2023,3,Australian Grand Prix,albert_park,de_vries,DEV,alphatauri,15,1:18.450,1:18.335,
2023,3,Australian Grand Prix,albert_park,piastri,PIA,mclaren,16,1:18.517,,
2023,3,Australian Grand Prix,albert_park,zhou,ZHO,alfa,17,1:18.540,,
2023,3,Australian Grand Prix,albert_park,sargeant,SAR,williams,18,1:18.557,,
2023,3,Australian Grand Prix,albert_park,bottas,BOT,alfa,19,1:18.714,,
2023,3,Australian Grand Prix,albert_park,perez,PER,red_bull,20,,,
2023,4,Azerbaijan Grand Prix,baku,leclerc,LEC,ferrari,1,1:41.269,1:41.037,1:40.203
2023,4,Azerbaijan Grand Prix,baku,max_verstappen,VER,red_bull,2,1:41.398,1:40.822,1:40.391
2023,4,Azerbaijan Grand Prix,baku,perez,PER,red_bull,3,1:41.756,1:41.131,1:40.495
2023,4,Azerbaijan Grand Prix,baku,sainz,SAI,ferrari,4,1:42.197,1:41.369,1:41.016
2023,4,Azerbaijan Grand Prix,baku,hamilton,HAM,mercedes,5,1:42.113,1:41.650,1:41.177
2023,4,Azerbaijan Grand Prix,baku,alonso,ALO,aston_martin,6,1:41.720,1:41.370,1:41.253
2023,4,Azerbaijan Grand Prix,baku,norris,NOR,mclaren,7,1:42.154,1:41.485,1:41.281
2023,4,Azerbaijan Grand Prix,baku,tsunoda,TSU,alphatauri,8,1:42.234,1:41.569,1:41.581
2023,4,Azerbaijan Grand Prix,baku,stroll,STR,aston_martin,9,1:42.524,1:41.576,1:41.611
2023,4,Azerbaijan Grand Prix,baku,piastri,PIA,mclaren,10,1:42.455,1:41.636,1:41.611
2023,4,Azerbaijan Grand Prix,baku,russell,RUS,mercedes,11,1:42.073,1:41.654,
2023,4,Azerbaijan Grand Prix,baku,ocon,OCO,alpine,12,1:42.622,1:41.798,
2023,4,Azerbaijan Grand Prix,baku,albon,ALB,williams,13,1:42.171,1:41.818,
2023,4,Azerbaijan Grand Prix,baku,bottas,BOT,alfa,14,1:42.582,1:42.259,
2023,4,Azerbaijan Grand Prix,baku,sargeant,SAR,williams,15,1:42.242,1:42.395,
2023,4,Azerbaijan Grand Prix,baku,zhou,ZHO,alfa,16,1:42.642,,
2023,4,Azerbaijan Grand Prix,baku,hulkenberg,HUL,haas,17,1:42.755,,
2023,4,Azerbaijan Grand Prix,baku,kevin_magnussen,MAG,haas,18,1:43.417,,
2023,4,Azerbaijan Grand Prix,baku,gasly,GAS,alpine,19,1:44.853,,
2023,4,Azerbaijan Grand Prix,baku,de_vries,DEV,alphatauri,20,1:55.282,,
2023,5,Miami Grand Prix,miami,perez,PER,red_bull,1,1:27.713,1:27.328,1:26.841
2023,5,Miami Grand Prix,miami,alonso,ALO,aston_martin,2,1:28.179,1:27.097,1:27.202
2023,5,Miami Grand Prix,miami,sainz,SAI,ferrari,3,1:27.686,1:27.148,1:27.349
2023,5,Miami Grand Prix,miami,kevin_magnussen,MAG,haas,4,1:27.809,1:27.673,1:27.767
2023,5,Miami Grand Prix,miami,gasly,GAS,alpine,5,1:28.061,1:27.612,1:27.786
2023,5,Miami Grand Prix,miami,russell,RUS,mercedes,6,1:28.086,1:27.743,1:27.804
2023,5,Miami Grand Prix,miami,leclerc,LEC,ferrari,7,1:27.713,1:26.964,1:27.861
2023,5,Miami Grand Prix,miami,ocon,OCO,alpine,8,1:27.872,1:27.444,1:27.935
2023,5,Miami Grand Prix,miami,max_verstappen,VER,red_bull,9,1:27.363,1:26.814,
2023,5,Miami Grand Prix,miami,bottas,BOT,alfa,10,1:27.864,1:27.564,
2023,5,Miami Grand Prix,miami,albon,ALB,williams,11,1:28.234,1:27.795,
2023,5,Miami Grand Prix,miami,hulkenberg,HUL,haas,12,1:27.945,1:27.903,
2023,5,Miami Grand Prix,miami,hamilton,HAM,mercedes,13,1:27.846,1:27.975,
2023,5,Miami Grand Prix,miami,zhou,ZHO,alfa,14,1:28.180,1:28.091,
2023,5,Miami Grand Prix,miami,de_vries,DEV,alphatauri,15,1:28.325,1:28.395,
2023,5,Miami Grand Prix,miami,norris,NOR,mclaren,16,1:28.394,,
2023,5,Miami Grand Prix,miami,tsunoda,TSU,alphatauri,17,1:28.429,,
2023,5,Miami Grand Prix,miami,stroll,STR,aston_martin,18,1:28.476,,
2023,5,Miami Grand Prix,miami,piastri,PIA,mclaren,19,1:28.484,,
2023,5,Miami Grand Prix,miami,sargeant,SAR,williams,20,1:28.577,,
2024,1,Bahrain Grand Prix,bahrain,max_verstappen,VER,red_bull,1,1:30.031,1:29.374,1:29.179
2024,1,Bahrain Grand Prix,bahrain,leclerc,LEC,ferrari,2,1:30.243,1:29.165,1:29.407
2024,1,Bahrain Grand Prix,bahrain,russell,RUS,mercedes,3,1:30.350,1:29.922,1:29.485
2024,1,Bahrain Grand Prix,bahrain,sainz,SAI,ferrari,4,1:29.909,1:29.573,1:29.507
2024,1,Bahrain Grand Prix,bahrain,perez,PER,red_bull,5,1:30.221,1:29.932,1:29.537
2024,1,Bahrain Grand Prix,bahrain,alonso,ALO,aston_martin,6,1:30.179,1:29.801,1:29.542
2024,1,Bahrain Grand Prix,bahrain,norris,NOR,mclaren,7,1:30.143,1:29.941,1:29.614
2024,1,Bahrain Grand Prix,bahrain,piastri,PIA,mclaren,8,1:30.531,1:30.122,1:29.683
2024,1,Bahrain Grand Prix,bahrain,hamilton,HAM,mercedes,9,1:30.451,1:29.718,1:29.710
2024,1,Bahrain Grand Prix,bahrain,hulkenberg,HUL,haas,10,1:30.566,1:29.851,1:30.502
2024,1,Bahrain Grand Prix,bahrain,tsunoda,TSU,rb,11,1:30.481,1:30.129,
2024,1,Bahrain Grand Prix,bahrain,stroll,STR,aston_martin,12,1:29.965,1:30.200,
2024,1,Bahrain Grand Prix,bahrain,albon,ALB,williams,13,1:30.397,1:30.221,
2024,1,Bahrain Grand Prix,bahrain,ricciardo,RIC,rb,14,1:30.562,1:30.278,
2024,1,Bahrain Grand Prix,bahrain,kevin_magnussen,MAG,haas,15,1:30.646,1:30.529,
2024,1,Bahrain Grand Prix,bahrain,bottas,BOT,sauber,16,1:30.756,,
2024,1,Bahrain Grand Prix,bahrain,zhou,ZHO,sauber,17,1:30.757,,
2024,1,Bahrain Grand Prix,bahrain,sargeant,SAR,williams,18,1:30.770,,
2024,1,Bahrain Grand Prix,bahrain,ocon,OCO,alpine,19,1:30.793,,
